Unnamed: 0,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Acelerações,Passes_Longos_Recebidos,xG,Finalizações_NoAlvo,Conversão_Gols,xA,Assistência_Finalização,Deep_Completions,Deep_Completed_Crosses,Passes_Chave,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Duelos_Ofensivos_Ganhos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,Acelerações_LM,Passes_Longos_Recebidos_LM,xG_LM,Finalizações_NoAlvo_LM,Conversão_Gols_LM,xA_LM,Assistência_Finalização_LM,Deep_Completions_LM,Deep_Completed_Crosses_LM,Passes_Chave_LM,Duelos_Ofensivos_Ganhos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,Acelerações_Rank,Passes_Longos_Recebidos_Rank,xG_Rank,Finalizações_NoAlvo_Rank,Conversão_Gols_Rank,xA_Rank,Assistência_Finalização_Rank,Deep_Completions_Rank,Deep_Completed_Crosses_Rank,Passes_Chave_Rank,Duelos_Ofensivos_Ganhos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,Acelerações_Percentil,Passes_Longos_Recebidos_Percentil,xG_Percentil,Finalizações_NoAlvo_Percentil,Conversão_Gols_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Deep_Completions_Percentil,Deep_Completed_Crosses_Percentil,Passes_Chave_Percentil
8,0.096766,0.208955,0.106379,0.140097,0.434783,0.15625,0.95811,0.0,0.5,0.452107,0.352,0.733813,0.483516,0.429953,Felipe Ferreira,Santo André,Santo André,"RW, AMF, CF",RW,10,29,400000,,10,620,Brazil,Brazil,right,186,74,no,SP,Testing,2024,Extremo Agudo,0.43,18,30,40,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,26,25.0,23,26.0,14.0,20.5,3.0,27.0,7.0,4.0,18.5,7.0,10.0,13,16,23,13,53,31,90,10,76,86,38,76,66
16,0.096215,0.291045,0.098515,0.164251,0.451505,0.46875,0.988356,0.272733,0.5,0.310345,0.208,0.309353,0.285714,0.425079,Rômulo,Grêmio Novorizontino,Grêmio Novorizontino,"LW, LWF",LW,10,22,300000,2025-06-30,13,1058,Brazil,Brazil,right,175,64,no,SP,Testing,2024,Extremo Agudo,0.425,19,30,36,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,27,20.0,24,23.0,12.5,11.0,2.0,16.0,7.0,14.5,26.0,20.5,16.5,10,33,20,23,58,63,93,46,76,51,13,31,45
24,0.004719,0.134328,0.037725,0.246377,0.471572,0.125,0.447028,0.214292,0.392857,0.226054,0.328,0.741007,0.56044,0.410284,Bruno Xavier,Água Santa,Água Santa,"RW, LAMF, RAMF",RW,10,27,50000,2024-04-10,11,875,Brazil,Brazil,right,178,71,no,SP,Testing,2024,Extremo Agudo,0.41,20,30,33,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,29,27.0,28,20.0,10.0,24.0,16.0,18.5,11.5,18.0,20.0,6.0,7.5,3,10,6,33,66,20,46,38,61,40,33,80,75
9,0.333611,0.41791,0.284294,0.555556,0.324415,0.0,0.107206,0.0,0.214286,0.291188,0.408,0.366906,0.56044,0.333563,Emerson Negueba,Botafogo SP,Botafogo SP,"RWF, RW, RB",RWF,11,23,400000,2026-12-31,12,704,Brazil,Brazil,right,175,75,yes,SP,Testing,2024,Extremo Agudo,0.334,21,30,30,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,8,15.0,11,4.0,21.5,29.0,26.0,27.0,20.5,16.5,16.0,19.0,7.5,73,50,63,86,28,3,13,10,31,45,46,36,75
23,0.152326,0.365672,0.073974,0.15942,0.408027,1.0,0.491117,0.600006,0.035714,0.015326,0.136,0.0,0.186813,0.314542,Pablo Thomaz,Guarani,Guarani,"LW, CF, LWF",LW,10,24,75000,,7,541,Brazil,Brazil,right,180,63,no,SP,Testing,2024,Extremo Agudo,0.315,22,30,26,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,17,19.0,26,24.0,17.0,1.0,12.0,4.5,26.5,27.0,28.0,30.0,22.0,43,36,13,20,43,96,60,85,11,10,6,0,26
12,0.0,0.149254,0.0,0.067633,0.668896,0.03125,0.001413,0.600006,0.357143,0.172414,0.688,0.517986,0.637363,0.304712,Pablo Diogo,Ituano,Ituano,"RAMF, LW, RW",RAMF,10,31,350000,,10,716,Brazil,Brazil,right,175,67,no,SP,Testing,2024,Extremo Agudo,0.305,23,30,23,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,30,26.0,30,28.0,4.0,27.0,29.0,4.5,13.0,22.0,10.5,12.0,5.0,0,13,0,6,86,10,3,85,56,26,65,60,83
7,0.398548,0.257463,0.271632,0.850242,0.0,0.0625,0.590941,0.187502,0.214286,0.371648,0.352,0.158273,0.241758,0.181132,Douglas Baggio,Botafogo SP,Botafogo SP,"RW, LWF, AMF",RW,10,29,500000,,11,820,Brazil,Brazil,right,172,71,no,SP,Testing,2024,Extremo Agudo,0.181,24,30,20,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,5,22.0,12,2.0,30.0,26.0,9.0,20.0,20.5,8.0,18.5,26.0,18.0,83,26,60,93,0,13,70,33,31,73,38,13,40
17,0.196032,0.406716,0.084981,0.410628,0.61204,0.0,0.0,0.750008,0.0,0.003831,0.224,0.201439,0.0,0.159674,Keké,Água Santa,Água Santa,"LW, LAMF, LWF",LW,10,28,250000,,11,634,Brazil,Brazil,right,177,71,yes,SP,Testing,2024,Extremo Agudo,0.16,25,30,16,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,16,16.0,25,9.0,5.0,29.0,30.0,2.0,29.0,28.5,24.5,24.0,28.5,46,46,16,70,83,3,0,93,3,5,18,20,5
25,0.118321,0.246269,0.123802,0.048309,0.371237,0.3125,0.14006,0.176462,0.321429,0.321839,0.776,0.280576,0.208791,0.122149,Negueba,Mirassol,Mirassol,"RW, RAMF",RW,10,24,50000,2025-12-09,12,929,Brazil,Brazil,right,171,62,no,SP,Testing,2024,Extremo Agudo,0.122,26,30,13,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,23,23.0,20,29.0,19.5,15.0,24.0,21.5,16.0,13.0,8.0,23.0,21.0,23,23,33,3,35,50,20,28,46,56,73,23,30
29,0.128347,0.070896,0.055518,0.0,0.575251,0.625,0.418234,1.0,0.107143,0.02682,0.16,0.143885,0.21978,0.094274,Silvinho,São Bernardo FC,São Bernardo FC,"LW, CF, RW",LW,10,33,0,,10,567,Brazil,Brazil,right,174,72,no,SP,Testing,2024,Extremo Agudo,0.094,27,30,10,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,22,29.0,27,30.0,8.0,6.0,18.0,1.0,24.0,26.0,27.0,27.5,19.5,26,3,10,0,73,80,40,96,20,13,10,8,35
18,0.232832,0.227612,0.164865,0.357488,0.451505,0.125,0.005521,0.0,0.5,0.291188,0.24,0.532374,0.164835,0.090089,Lucas Tocantins,São Bernardo FC,São Bernardo FC,"RW, RWF, CF",RW,10,29,200000,2024-04-10,11,771,Brazil,Brazil,right,180,76,no,SP,Testing,2024,Extremo Agudo,0.09,28,30,6,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,13,24.0,17,12.0,12.5,24.0,28.0,27.0,7.0,16.5,22.0,11.0,24.0,56,20,43,60,58,20,6,10,76,45,26,63,20
15,0.137392,0.473881,0.122141,0.280193,0.431438,0.34375,0.137391,0.0,0.035714,0.114943,0.232,0.100719,0.0,0.081121,Felipe Marques,Portuguesa,Portuguesa,"LWF, LCMF, RAMF",LWF,11,34,300000,,10,625,Brazil,Brazil,right,168,0,no,SP,Testing,2024,Extremo Agudo,0.081,29,30,3,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,19,13.0,21,16.0,15.0,14.0,25.0,27.0,26.5,24.0,23.0,29.0,28.5,36,56,30,46,50,53,16,10,11,20,23,3,5
22,0.136869,0.085821,0.14102,0.227053,0.270903,0.0,0.161762,0.428584,0.071429,0.191571,0.128,0.453237,0.175824,0.0,Patrick Brey,Botafogo SP,Botafogo SP,"LW, LWB, LAMF",LW,10,26,125000,,11,574,Brazil,"Brazil, Germany",left,177,67,no,SP,Testing,2024,Extremo Agudo,0.0,30,30,0,0.24938,0.432836,0.260637,0.342029,0.421739,0.358333,0.452541,0.319568,0.353571,0.280077,0.488267,0.458273,0.37326,20,28.0,18,21.0,24.0,29.0,23.0,10.5,25.0,20.0,29.0,14.0,23.0,33,6,40,30,20,3,23,65,16,33,3,53,23
