Unnamed: 0,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Finalizações_Bloqueadas,Interceptações_Ajustadas_a_Posse,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Passes_Laterais_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Duelos_Defensivos_Ganhos_LM,Duelos_Aéreos_Ganhos_LM,Finalizações_Bloqueadas_LM,Interceptações_Ajustadas_a_Posse_LM,Passes_Longos_Certos_LM,Passes_Frontais_Certos_LM,Passes_Progressivos_Certos_LM,Passes_Laterais_Certos_LM,Duelos_Ofensivos_Ganhos_LM,Dribles_BemSucedidos_LM,Corridas_Progressivas_LM,Passes_TerçoFinal_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Duelos_Defensivos_Ganhos_Rank,Duelos_Aéreos_Ganhos_Rank,Finalizações_Bloqueadas_Rank,Interceptações_Ajustadas_a_Posse_Rank,Passes_Longos_Certos_Rank,Passes_Frontais_Certos_Rank,Passes_Progressivos_Certos_Rank,Passes_Laterais_Certos_Rank,Duelos_Ofensivos_Ganhos_Rank,Dribles_BemSucedidos_Rank,Corridas_Progressivas_Rank,Passes_TerçoFinal_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Finalizações_Bloqueadas_Percentil,Interceptações_Ajustadas_a_Posse_Percentil,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Passes_Laterais_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Passes_TerçoFinal_Certos_Percentil
10,0.382514,0.221405,0.354746,0.468468,0.360724,0.217659,0.334778,0.232028,0.438107,0.651625,0.466366,0.252336,0.244615,0.491706,Léo Santos,Guarani,Guarani,RCB,RCB,4,25,1200000,,12,1221,Brazil,Brazil,right,186,80,no,SP,Testing,2024,Zagueiro Equilibrado,0.492,30,46,34,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,27.0,38,27,20.0,16.0,20,24,35,28,5.0,5.0,18.0,31,41,17,41,56,65,56,47,23,39,89,89,60,32
30,0.533333,0.500351,0.251505,0.657658,0.48468,0.039709,0.196999,0.127854,0.415061,0.107559,0.09658,0.227414,0.092749,0.482495,João Vialle,Ituano,Ituano,"RCB, LCB",RCB,4,21,150000,2024-12-31,11,830,Brazil,Brazil,right,184,81,no,SP,Testing,2024,Zagueiro Equilibrado,0.482,31,46,32,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,7.0,18,40,8.0,8.0,42,36,40,32,39.0,33.0,20.5,41,84,60,13,82,82,8,21,13,30,15,28,55,10
5,0.0,0.079305,0.499684,0.306306,0.125348,0.09902,0.851629,0.310363,1.0,0.151424,0.0,0.264798,0.487657,0.443105,A. Franco,São Paulo,São Paulo,LCB,LCB,4,27,3000000,2025-12-31,6,527,Argentina,Argentina,right,183,77,no,SP,Testing,2024,Zagueiro Equilibrado,0.443,32,46,30,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,46.0,42,14,31.5,42.0,39,2,25,1,33.0,43.0,17.0,10,0,8,69,31,8,15,95,45,97,28,6,63,78
41,0.190164,0.444159,0.263303,0.252252,0.0,0.290018,0.485964,0.408302,0.573524,0.084124,0.075206,0.17757,0.340143,0.439295,Maurício,Inter de Limeira,Inter de Limeira,LCB,LCB,4,32,0,2024-09-30,11,1039,Brazil,Brazil,left,185,80,no,SP,Testing,2024,Zagueiro Equilibrado,0.439,33,46,28,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,41.0,26,36,38.0,46.0,10,14,16,17,40.0,36.0,27.0,21,10,43,21,17,0,78,69,65,63,13,21,41,54
18,0.221858,0.235295,1.0,0.36036,0.263231,0.27679,0.300961,0.353984,0.428319,0.386147,0.371279,0.208723,0.283219,0.43013,Joaquim,Santos,Santos,"LCB, RCB",LCB,4,25,700000,2026-12-31,14,1342,Brazil,Brazil,right,190,82,no,SP,Testing,2024,Zagueiro Equilibrado,0.43,34,46,26,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,39.0,36,1,25.5,27.0,12,28,21,30,13.0,11.0,24.0,25,15,21,97,44,41,73,39,54,34,71,76,47,45
28,0.295082,0.3119,0.266523,0.486486,0.32312,0.198071,0.211998,0.39858,0.611687,0.239102,0.142502,0.476636,0.252446,0.421846,Wálber,Água Santa,Água Santa,"RCB, LCB",RCB,4,26,150000,2024-12-31,10,997,Brazil,Brazil,right,186,80,no,SP,Testing,2024,Zagueiro Equilibrado,0.422,35,46,23,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,34.0,33,35,17.5,20.0,21,35,17,14,22.0,25.5,2.0,30,26,28,23,61,56,54,23,63,69,52,44,95,34
8,0.093989,0.22997,0.500113,0.27027,0.091922,0.114725,0.752636,0.258604,0.835003,0.493677,0.0,0.221184,0.31126,0.397213,R. Arboleda,São Paulo,São Paulo,"RCB, CB",RCB,4,32,1800000,2027-12-31,9,889,Ecuador,Ecuador,right,187,83,no,SP,Testing,2024,Zagueiro Equilibrado,0.397,36,46,21,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,44.0,37,13,37.0,45.0,35,4,33,7,9.0,43.0,22.0,23,4,19,71,19,2,23,91,28,84,80,6,52,50
26,0.439344,0.26863,0.242078,0.675676,0.427577,0.175198,0.133101,0.126705,0.241289,0.183123,0.065963,0.05296,0.218294,0.321405,Lucas Dias,Botafogo SP,Botafogo SP,"CB, RCB",CB,4,28,200000,2024-12-05,12,1085,Brazil,Brazil,right,191,82,no,SP,Testing,2024,Zagueiro Equilibrado,0.321,37,46,19,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,13.0,34,41,7.0,12.0,24,40,41,41,30.0,38.0,38.0,33,71,26,10,84,73,47,13,10,10,34,17,17,28
29,0.349727,0.059326,0.327512,0.36036,0.307799,0.1421,0.243922,0.243786,0.288476,0.116888,0.102913,0.040498,0.22121,0.293917,Mateus Silva,Ponte Preta,Ponte Preta,"RCB, LCB, CB",RCB,4,28,150000,,7,680,Brazil,Brazil,right,192,92,no,SP,Testing,2024,Zagueiro Equilibrado,0.294,38,46,17,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,29.0,43,29,25.5,21.0,28,34,34,38,37.0,31.0,40.0,32,36,6,36,44,54,39,26,26,17,19,32,13,30
39,0.429508,0.44931,0.370511,0.567568,0.24234,0.102438,0.033693,0.141214,0.155937,0.199246,0.142502,0.11215,0.133441,0.286398,Castro,Ponte Preta,Ponte Preta,"RCB, LCB",RCB,4,29,0,,12,1001,Brazil,Brazil,,0,0,no,SP,Testing,2024,Zagueiro Equilibrado,0.286,39,46,15,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,14.0,24,24,13.0,29.0,38,45,39,45,26.0,25.5,33.0,39,69,47,47,71,36,17,2,15,2,43,44,28,15
43,0.27541,0.25713,0.589644,0.963964,0.224234,0.0,0.275994,0.115149,0.295433,0.689272,0.517231,0.205607,0.170115,0.26699,Patrick,Portuguesa,Portuguesa,LCB,LCB,4,24,0,,11,1098,Brazil,Brazil,,0,0,no,SP,Testing,2024,Zagueiro Equilibrado,0.267,40,46,13,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,35.0,35,5,2.0,32.0,46,31,42,36,3.0,3.0,25.0,35,23,23,89,95,30,0,32,8,21,93,93,45,23
27,0.208743,0.0,0.490953,0.585586,0.284123,0.156501,0.32008,0.19346,0.485312,0.361616,0.063331,0.074766,0.169349,0.258701,Rayan,Guarani,Guarani,"LCB, CB",LCB,4,34,150000,,11,1104,Brazil,Brazil,left,185,75,no,SP,Testing,2024,Zagueiro Equilibrado,0.259,41,46,10,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,40.0,46,15,11.5,25.0,27,26,37,26,17.0,39.0,36.0,36,13,0,67,75,45,41,43,19,43,63,15,21,21
14,0.222951,0.419012,0.368158,0.486486,0.130919,0.038056,0.308217,0.162136,0.533877,0.134122,0.094997,0.056075,0.098994,0.256979,Gil,Santos,Santos,"RCB, LCB",RCB,4,36,1000000,,15,1488,Brazil,Brazil,right,192,87,no,SP,Testing,2024,Zagueiro Equilibrado,0.257,42,46,8,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,38.0,27,25,17.5,41.0,43,27,38,22,36.0,34.0,37.0,40,17,41,45,61,10,6,41,17,52,21,26,19,13
44,0.393443,0.217671,0.42401,0.135135,0.305014,0.138541,0.09616,0.0,0.308979,0.0,0.0,0.0,0.074597,0.221679,Robson,Portuguesa,Portuguesa,CB,CB,4,30,0,2024-11-30,7,614,Brazil,Brazil,right,185,85,no,SP,Testing,2024,Zagueiro Equilibrado,0.222,43,46,6,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,23.0,39,21,43.5,23.0,31,41,46,35,45.5,43.0,44.5,42,50,15,54,5,50,32,10,0,23,1,6,3,8
34,0.323497,0.328476,0.293306,0.351351,0.222841,0.017355,0.0,0.044549,0.291507,0.174565,0.158336,0.031153,0.043314,0.146538,Afonso,Santo André,Santo André,"RCB, LCB, CB",RCB,4,30,50000,2024-05-31,10,915,Brazil,Brazil,right,186,89,no,SP,Testing,2024,Zagueiro Equilibrado,0.147,44,46,4,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,33.0,32,33,27.0,33.0,44,46,44,37,32.0,23.0,42.0,44,28,30,28,41,28,4,0,4,19,30,50,8,4
19,0.272131,0.334006,0.261476,0.405405,0.10585,0.172534,0.053044,0.078976,0.197746,0.067299,0.118746,0.046729,0.045569,0.093544,L. Haquín,Ponte Preta,Ponte Preta,"CB, RCB",CB,4,26,475000,,6,596,Bolivia,Bolivia,right,190,76,no,SP,Testing,2024,Zagueiro Equilibrado,0.094,45,46,2,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,36.0,31,37,23.0,44.0,25,44,43,44,42.0,29.0,39.0,43,21,32,19,50,4,45,4,6,4,8,36,15,6
21,0.179235,0.020113,0.098951,0.306306,0.157382,0.044404,0.06573,0.040805,0.420081,0.150538,0.0,0.0,0.00191,0.0,Fábio Sanches,Botafogo SP,Botafogo SP,"CB, RCB",CB,4,33,300000,,7,533,Brazil,Brazil,right,186,85,no,SP,Testing,2024,Zagueiro Equilibrado,0.0,46,46,0,0.380043,0.459267,0.406582,0.433803,0.325451,0.214412,0.383653,0.343052,0.519476,0.29859,0.222095,0.226195,0.328167,43.0,44,45,31.5,40.0,41,43,45,31,34.0,43.0,44.5,45,6,4,2,31,13,10,6,2,32,26,6,3,2
